Date,META US Equit,AAPL US Equit,MSFT US Equit,CAT US Equity,BAC US Equity,IBE SM Equity,RACE IM Equit,NVDA US Equi,QQQ US Equity,ORGN US Equi
2022-12-30,,,,,,,,,,
2023-01-03,0.03656307129798897,-0.03740475640729635,-0.001000750562922148,-0.0028385373184171003,0.011775362318840576,-0.011351211912067116,0.0023002392062236865,-0.020459833036813868,-0.006759801712482916,0.00433839479392617
2023-01-04,0.021083854417187853,0.010314224034540631,-0.04374321729693642,0.010381781647689214,0.018800358102059267,0.018156715392730227,0.017135129353172074,0.03031784841075802,0.0047640653357532425,0.06263498920086397
2023-01-05,-0.0033759912067206077,-0.010604621715732843,-0.02963771278917504,-0.004474643685780655,-0.00205038078500297,-0.012174590432419974,-0.008222760613087243,-0.032815784120957425,-0.015654399036652444,-0.014227642276422814
2023-01-06,0.024263431542461023,0.03679411294192936,0.01178534478880855,0.03570834026968539,0.009979454065159876,-0.0034507611518342918,0.024975981573035044,0.04164037854889591,0.027601498585518858,0.035051546391752675
2023-01-09,-0.004230118443316555,0.004088875173584361,0.009736362423865108,-0.009001044764124444,-0.015111886079627879,0.0045048850331961265,0.04487372665014333,0.0517531462413352,0.006473214285714235,0.033864541832669515
2023-01-10,0.0271877655055226,0.004456396465616574,0.007617118703768799,0.01577325439948085,0.006786662732369386,-0.005633742383935436,-0.0130452196382429,0.01798054773483493,0.00846455237672794,0.01348747591522148
2023-01-11,-0.0007519362358073822,0.0211122160177466,0.030238147258029313,0.0008782084547522828,0.007620164126612039,0.010486435638864755,0.017155450364771507,0.005782890187943757,0.017300150276729154,0.009505703422053147
2023-01-12,0.028745579050342585,-0.0005992958274029236,0.011621495525300007,0.017309456387349043,0.002617801047120283,0.01643968755284475,0.00856014242322578,0.03187300793700398,0.005404431633939888,0.043314500941619594
2023-01-13,0.0019749835418036987,0.01011918147065427,0.0030187413525637474,0.013290469282941864,0.022048157818392644,-0.008304099955047217,0.0022095483488531187,0.023499485191690317,0.0068804873678551814,-0.0072202166064981865
2023-01-17,-0.011826544021024787,0.008756307509646843,0.0046816870793797705,-0.008511955428306073,-0.020153278455861345,-0.004248245289988795,0.01268323783382952,0.04751760459198762,0.0020286863366194563,0.0
2023-01-18,-0.017287234042553168,-0.005370016183610327,-0.0188891200332848,-0.013423866385702032,-0.023174971031286296,-0.007887764010353737,0.0076329284211895665,-0.018359507400293795,-0.012999928962136864,-0.014545454545454528
2023-01-19,0.02353029619606062,0.0004437541601953754,-0.016453924769941897,-0.027964559765841335,-0.014531435349940724,0.0023165301277565664,-0.012993095241036423,-0.03521896760085175,-0.009824384626457516,-0.016605166051660514
2023-01-20,0.023650385604113033,0.019220817624011177,0.035743543310481574,0.016113936927772077,0.018657839301835732,0.0025884146837127364,0.017211747476981287,0.06406203399940336,0.027366890786843623,0.03377110694183849
2023-01-23,0.02798306665709993,0.023500398926525,0.009824327699608837,0.01197388971206581,0.013884785819793244,0.00267902711800172,0.00850247220816458,0.07590111553338197,0.02221593321069748,0.007259528130671544
2023-01-24,-0.0009073776785092358,0.010063071362766518,-0.0022260697501855775,0.01943015433320161,0.007284382284382218,0.004713010274651763,-0.001196476353109488,0.0037513676861355982,-0.0020418050941305443,0.01441441441441449
2023-01-25,-0.011457314517255734,-0.00470076475128034,-0.005908114361262484,0.0032219246147275893,0.00867804454729515,0.003686132314443924,0.006757062431297145,0.00301064105891502,-0.002219370947047161,-0.00888099467140313
2023-01-26,0.04098939929328638,0.014803327224023555,0.030713602925896533,0.014239281844915741,0.013478634929739108,-0.00587058049954392,0.009752093955211594,0.0247891114216221,0.019497445521843293,0.007168458781362075
2023-01-27,0.030142566191446063,0.01368435676576829,0.00064516129032266,0.009232412635434173,0.003112620260328214,-0.003506638839973264,0.02304538626215291,0.02843147156852832,0.009954319220017771,0.05516014234875444
2023-01-30,-0.03084223013048637,-0.020078119646405823,-0.021961637653126975,-0.011491645875860046,-0.0042313117066292705,-0.002216189687432868,-0.0021163413130174114,-0.059071937147066045,-0.02021872679403225,0.01180438448566612
2023-01-31,0.012987896096831264,0.00902097902097898,0.021012731243047256,-0.03521988527724673,0.005099150141643083,-0.0030665180801597858,-0.014425303772783948,0.01956998225654938,0.01498604747304233,0.008333333333333304
2023-02-01,0.02785795797811641,0.00790075542310631,0.019934627335458588,-0.010900154584010502,0.012401352874859217,0.004425051651299805,0.008782313651669371,0.07196601320571228,0.021383477021247765,-0.014876033057851235
2023-02-02,0.23282392894461856,0.03706250429760005,0.04688427299703268,-0.018594213352568723,0.00584632516703798,-0.0008383008843521056,0.07314189027598417,0.036575466743064444,0.03588993752492353,0.015100671140939603
2023-02-03,-0.011866292313397309,0.024399946956637164,-0.02362055933484508,0.011678236014699861,0.0083033490174369,-0.008162153996109645,-0.026999288686022194,-0.02805288129347272,-0.01777235981008607,-0.006611570247933907
2023-02-06,-0.002519701924623363,-0.017928802588996873,-0.006115734468744138,0.014772360348724645,-0.0016469942355202827,-0.014494898731911565,-0.002985322466741658,-0.0005213270142180315,-0.008459076360311069,-0.009983361064891727
2023-02-07,0.029882833494571548,0.019244710999802406,0.04202204307356783,-0.007000238644499168,0.010998075336816182,0.0030710256544594916,0.01272066189619192,0.051401204419365465,0.020718732501070702,0.015126050420168013
2023-02-08,-0.04274084124830391,-0.017652764306498647,-0.003102107938406262,-0.0031643034526955827,-0.007342942616263337,-0.00540158452282824,0.0030172166258854993,0.0014431966806476293,-0.017781076545759666,-0.039735099337748325
2023-02-09,-0.03003870686365384,-0.006911532385465935,-0.01165973081393179,-0.010407039819986363,-0.021369863013698698,0.0019579320316629456,0.013707059358144758,0.005944607070479613,-0.008837927522423406,-0.048275862068965614
2023-02-10,-0.021189298561150927,0.0009279512162787551,-0.001972536226386379,0.0056439824589897825,-0.003919372900335949,-0.01079781161090132,-0.03768231252498466,-0.04799212069660208,-0.0065632458233890745,-0.04166666666666663
2023-02-13,0.030318690783807112,0.018806701542944282,0.03124287343215504,0.0019380627447813659,0.0019673974142777606,0.012732160140161541,0.01918157208985627,0.024594403950152888,0.0160160160160161,-0.02835538752362954
2023-02-14,0.0002786602017499362,-0.00422489437764062,0.0031328320802006537,-0.015273020350594413,-0.0008415147265077305,0.005610266945465181,-0.0006938241912964882,0.05429594272076388,0.00738916256157629,0.001945525291829009
2023-02-15,-0.01292623133496762,0.013903394255874835,-0.010471396553624612,0.017760680962514153,-0.0016844469399212025,0.004951181867055121,0.007263788218978107,-0.009011362152279045,0.007660961695191704,-0.005825242718446644
2023-02-16,-0.02664258297584099,-0.010429408356402492,-0.02662260507945946,-0.008765581021310753,-0.007874015748031482,-0.000792082625089563,0.00928416180662106,-0.033473906167633016,-0.01876415399547071,-0.03710937500000011
2023-02-17,0.002551612154952476,-0.0075466788107474425,-0.015601754720579675,0.005151711828654815,0.001984126984126977,0.005145710209904175,-0.0076855852696258165,-0.027906553949641033,-0.007055720408836064,-0.0040567951318457585
2023-02-21,-0.004627487274409869,-0.02667977712225511,-0.020886615515771534,-0.02857258162153431,-0.02347949080622347,0.0038101014509313025,-0.013312468903613484,-0.03427155414250971,-0.02367512285828144,-0.04276985743380857
2023-02-22,-0.00557880055788007,0.002896012931034475,-0.004590968456880451,-0.011715342112916027,-0.006662804171494896,-0.0030955645361445683,-0.005525957091743305,0.004793028322439996,0.0007482229704451893,0.019148936170212627
2023-02-23,0.005376344086021501,0.003290578201598393,0.012961711263965725,0.0002522174114085729,-0.0008748906386701893,-0.009044245979452747,0.0020393427973506295,0.14021393466319743,0.008734069668649092,0.010438413361169019
2023-02-24,-0.009590792838874762,-0.01800535475234266,-0.021784354515837823,-0.007480563143517527,-0.0014594279042614566,-0.004960607956031926,-0.01246489331457501,-0.015973630831642938,-0.016744154706556102,0.026859504132231482
2023-02-27,-0.00498855566641232,0.008247563219957676,0.003771767915897506,0.016132446966168557,0.0,0.006966065570344959,0.013742292272122425,0.009233015545821344,0.007161212951858786,-0.03420523138832998
2023-02-28,0.031850890645275465,-0.0034478096268252267,-0.0029581068116405485,-0.0017918159846652681,0.0026308097047644807,-0.0036547754608674543,-0.006011683103162246,-0.012127143525807349,-0.001292780839627139,0.0
2023-03-01,-0.00868869326626276,-0.014245980598331154,-0.012629299975944086,0.03807138384470865,-0.004664723032069884,-0.018037179934429215,0.008842266715235914,-0.02231219848380428,-0.008039242403597213,-0.01041666666666663
2023-03-02,0.006400645830930696,0.004129103296400816,0.019653226133918178,0.014115092290988063,-0.01903925014645569,-0.00236046438668136,0.0017044135758110812,0.027138954974006424,0.008276098901099038,0.0
2023-03-03,0.06142210508222079,0.0350901240490713,0.01664609135438644,0.012411769371084125,0.020005971931919886,0.008018524456853804,0.036179269803291225,0.024706185124817814,0.02067368277647219,0.008421052631578885
2023-03-06,-0.0018893387314439236,0.01853936304045556,0.006189039915390326,-0.00520935333516126,-0.002049180327868605,0.0018911399390828532,0.0029015693457490332,-0.014064462118041132,0.0011345435130805104,-0.03131524008350739
2023-03-07,-0.0021092482422931935,-0.014496522134824219,-0.010589013898080757,-0.030868572328529797,-0.031974185978292824,-0.011970984746818236,-0.013750869506098384,-0.011293198607455146,-0.012265848943403768,-0.047413793103448176
2023-03-08,0.002493089805430726,0.008377308707124165,-0.0017706079087154158,0.010481839603477816,-0.013333333333333308,0.0025993348969588492,-0.0024732936611759904,0.03834592923394031,0.004994263346156602,0.011312217194570096
2023-03-09,-0.017732605287343883,-0.014914633348596884,-0.005439495467087108,-0.03119974268253456,-0.06203931203931212,0.0025660323897394033,-0.004835373665255327,-0.030809313097059587,-0.01732590155127245,-0.04921700223713643
2023-03-10,-0.011998458913534127,-0.01387874360847341,-0.014782815472415889,-0.05789342629482075,-0.008840864440078589,0.009169207290146808,-0.009250246193965861,-0.020097286226318567,-0.014043600082006447,-0.028235294117647136
2023-03-13,0.007743301208846365,0.013265993265993314,0.021440926827305917,-0.010175763182238673,-0.05814337628014532,0.003647661138581393,-0.01824872479402051,4.354452427612898e-05,0.007416392306359265,-0.01937046004842613
2023-03-14,0.07252625760088449,0.014089187213398136,0.0270557655954633,0.004316866933689267,0.008768853034023083,0.016380977626790028,0.010672425000787022,0.04776626317164512,0.02297980666689603,0.014814814814814836
2023-03-15,0.019224822183280033,0.0026214037617144914,0.017830438283676475,-0.037266805512473966,-0.009388038942976462,-0.015039413042508443,-0.033259810958763514,0.006857000374018263,0.005245989844301802,-0.02919708029197088
2023-03-16,0.03630847029077122,0.01869403228969202,0.040536467751657534,0.006674031114793477,0.016848016848016956,0.019460418056675755,0.033314877648644714,0.05419349512960214,0.026360686448332338,0.01754385964912264
2023-03-17,-0.04547894402966868,-0.005453962143086244,0.011694424330195519,-0.01691737917790692,-0.03969623748705553,-0.004207051168131581,-0.016731357783287493,0.007204103206609025,-0.004726051953978017,-0.029556650246305383
2023-03-20,0.011246868769490215,0.015483870967742064,-0.02576673943384744,0.02465001627831276,-0.0025161754133716796,0.017360050519437342,0.01191180695830929,0.006802721088435382,0.0019976421273251166,-0.030456852791878153
2023-03-21,0.021990799251807358,0.011944091486658204,0.005693714873452382,0.020925060142526375,0.030270270270270183,0.00856438044234542,0.01683442488567155,0.011544401544401506,0.014282445991436798,0.03403141361256545
2023-03-22,-0.01162445587653338,-0.009103465595178273,-0.0054423259551462655,-0.02209674550951446,-0.03322840153899964,-0.0020846573234771792,0.007348084186991288,0.010267567464407046,-0.01359798930205569,-0.015189873417721489
2023-03-23,0.022371252690055465,0.006969524171577035,0.019721620331264456,-0.0023187087974538834,-0.02424023154848054,0.010042844441911836,0.005637055685876025,0.027316004231525026,0.011858094864758861,0.007712082262210762
2023-03-24,0.008468768357156709,0.008305543320958897,0.010480443708132059,-0.011073641997812689,0.006303299962921782,-0.0116304344219047,-0.0250346615117244,-0.015152072376889425,0.003680387409200847,0.010204081632652962
2023-03-27,-0.015387602543565748,-0.012293291731669265,-0.014933884592080449,0.004562001751071465,0.04974207811348563,0.013111143380677204,0.015439043661019003,-0.009260988087680722,-0.006851297886712349,-0.007575757575757569
2023-03-28,-0.010648787221455347,-0.003980288097043205,-0.004160937839206791,0.009908256880733823,-0.01298701298701288,0.01056527362252524,0.0006584809825580518,-0.004560702574346931,-0.005311568856069426,-0.01526717557251911
2023-03-29,0.02327087901136138,0.019790675547098013,0.019183955237437766,0.012899709302325535,0.019559032716927494,0.004923240894463943,0.005610370990262403,0.021734191594092955,0.018233915082052743,0.028423772609819098
2023-03-30,0.01212563915266629,0.009889904832991236,0.01261987094934236,0.006905829596412616,-0.012905476107429426,0.014672888809117879,0.0018255501407182795,0.0147865401719538,0.009465336403172042,0.03768844221105527
2023-03-31,0.019726712856042994,0.015644247351564333,0.01496215455025518,0.019150262759419334,0.010600706713780994,0.0036905561161519884,0.008429426229383363,0.014388489208633004,0.01663076533198171,0.03389830508474567
2023-04-03,0.005331697650278411,0.00770163735597329,-0.003711411723898661,0.004500961370389689,-0.00034965034965039887,-0.009064291178838557,-0.004187859966873209,0.006768189509306355,-0.0024304365437947117,-0.02810304449648693
2023-04-04,0.0077439339184306455,-0.00324968405849424,-0.00017407652404000107,-0.054030539000304634,-0.02133613151451552,0.010987154301975055,0.007262996276054423,-0.01830860003575896,-0.0033734187099796475,-0.028915662650602414
2023-04-05,-0.015089418777943453,-0.011290225200748738,-0.009889268054878553,-0.01802713267417788,-0.012151536812008534,0.019921140653824,-0.0020709433686800782,-0.020835609951553424,-0.009872441783934538,-0.042183622828784184
2023-04-06,0.021846037450349964,0.005495847581827196,0.025532812829710982,-0.020418676532571567,0.00723589001447178,0.0081097990268868,0.0033954300600325116,0.005803355529928167,0.006742213218536408,0.007772020725388629
2023-04-10,-0.006247107820453457,-0.015972306571116257,-0.007578875171467936,0.030405889945976927,0.0035919540229885083,0.0,0.0,0.020046602803565516,-0.0005659487501965543,0.04884318766066831
2023-04-11,-0.004190919674039617,-0.007591186817256013,-0.022668371401914356,0.02352340741428094,0.027559055118110187,-0.009557969199852523,0.00841301905494185,-0.014866383842779052,-0.006417717935004896,-0.01715686274509809
2023-04-12,0.0007014262333411292,-0.0043532338308458485,0.0023335572605451826,-0.0004533091568449388,-0.008011145942180442,0.015807021015305178,0.010101924001964191,-0.024807685229489507,-0.00883386632048877,-0.0174563591022443
2023-04-13,0.02967289719626165,0.034103685196752,0.02239937916681356,0.005306122448979433,0.002808988764044784,-0.0030896381559877284,0.01782026186218899,-0.0012077750518965091,0.01958216202402241,0.017766497461928932
2023-04-14,0.005173587474472496,-0.0021140372070548308,-0.012765663814518269,0.00906753281905548,0.03361344537815136,-0.02407880392220718,0.010064819981179474,0.011147640101273337,-0.0018798759281888344,-0.014962593516209433
2023-04-17,-0.011874125242674616,0.00012105804733364423,0.009296148738379806,0.006974248927038573,0.02879403794037949,-0.0025440400181786504,-0.02171060071850539,0.009118768218850493,0.0008475374329033336,0.020253164556962133
2023-04-18,-0.004432057022754399,0.007504690431519689,-0.0014889196675900163,-0.0001775883502043163,0.006256173855778702,0.006625639424386653,0.004528237839085847,0.02462780534775222,6.272738677726153e-05,0.08436724565756815
2023-04-19,-0.010050943136444945,0.006968222502552912,0.0002774213683809368,-0.002442273534635775,-0.0163612565445026,0.015254671832269917,-0.0034970566915594192,0.00954205371019623,-0.0004704258922412219,-0.05491990846681927
2023-04-20,-0.012192860454334653,-0.005846208912485773,-0.008112324492979606,-0.010594257734253265,-0.005322687957418526,0.010776120752411078,-0.010911705690484164,-0.029608678529232657,-0.007624486210034198,-0.021791767554479424
2023-04-21,-0.0008447927911015007,-0.009780978097809756,-0.001223305721575696,-0.008998065415935619,-0.0010033444816052173,0.0019408596844041615,0.002685051481781109,0.0005534238488782428,0.001043379284178636,-0.004950495049505066
2023-04-24,-0.0004697261496546812,0.0018785601745243685,-0.013962765957446832,0.014346029872429167,-0.0036826247070639306,0.003735670885393949,0.014577359437573323,-0.00283933773369216,-0.002084583557057651,-0.00995024875621886
2023-04-25,-0.02462521735043932,-0.009435674106332836,-0.022536111012527837,-0.021483238598218768,-0.03091397849462374,-0.005141007760199767,-0.006762736689819415,-0.02962059019303298,-0.018863744263332705,-0.06030150753768837
2023-04-26,0.008913514815707124,-6.106124442828431e-05,0.07243482680996283,-0.011160407995243093,-0.01386962552011095,0.007506662741211256,-0.004032285966291682,0.027247437216569415,0.006064711764895536,0.018716577540106805
2023-04-27,0.13925501432664755,0.028395212506106438,0.03202762636692946,-0.008603543179610429,0.015822784810126667,-0.0037399005855021095,-0.004087237207638705,0.010016322896572172,0.027190816686439856,0.02887139107611536
2023-04-28,0.007377598926894713,0.007541119885992487,0.00797165633303809,0.02085568982410302,0.01349948078920038,-0.0022367001570220424,0.005985661045826873,0.019209579078821815,0.00689870454190733,0.007653061224489832
2023-05-01,0.011900798934753709,-0.0005304101838755626,-0.005532773546833236,-0.006992687385740437,-0.00819672131147553,0.0,0.0,0.041839345562002306,-0.001147073412698374,-0.0075949367088608
2023-05-02,-0.016201990295254487,-0.0061914027949762085,-0.000490901950517042,-0.009757444654116987,-0.030303030303030276,-0.004926692174855196,-0.014667416759736707,-0.02421307506053272,-0.008721561811353529,-0.007653061224489721
2023-05-03,-0.009237585688012029,-0.006467307464103511,-0.0033070298942406984,0.002277480827329592,-0.01065340909090906,0.0021368083214106104,0.01958053387373626,-0.014462956398440419,-0.006543928862170367,0.02570694087403602
2023-05-04,-0.014808252119984822,-0.009913406987160367,0.0033180026281209862,-0.02439250602856613,-0.031227566403445817,0.007792791089455076,0.04493186291624607,-0.008632472483993903,-0.0035298937880172687,0.0025062656641603454
2023-05-05,-0.0031688934566632687,0.04692683515290419,0.017157264005762674,0.02238805970149249,0.02667654686921095,-0.0031663719809389423,0.01762683377822838,0.040563094115086074,0.021254388461903417,0.04499999999999993
2023-05-08,0.002104991837786896,-0.0004032955003744343,-0.006438113632705633,-0.0013947649821005603,-0.0007217610970768895,-0.0004532269760696428,-0.0026786301991227335,0.016422594142259328,0.0024776239586237203,0.014354066985646119
2023-05-09,0.0004286877866850336,-0.009971181556195918,-0.005345861007613695,-0.006052423297173926,-0.0010834236186348933,-0.007370967717144183,-0.0028348215384788045,-0.01989640149566052,-0.006333220056226718,0.018867924528301883
2023-05-10,-0.0012426618674208356,0.010391802992373522,0.01729641693811068,-0.0014988992458664363,-0.012292118582791,9.523109024112131e-05,-0.005680045468773431,0.010990164852472839,0.010881731127969196,0.0092592592592593
2023-05-11,0.011626909215719738,0.0011235631356054654,-0.0070442829240178195,-0.014730027677440471,0.0025622254758419505,-0.004525755621583083,0.001100321092804002,-0.010628353816860114,0.0032601340960816128,0.0665137614678899
2023-05-12,-0.008397302684592156,-0.0067913669064748605,-0.0036761149269614046,-0.002333000047612277,-0.010952902519167584,0.0013360583324000253,0.0043795944332467585,-0.00832808454055567,-0.0035867565910484567,0.017204301075268935
2023-05-15,0.021598734014798282,-0.0028973749782696956,0.0015859144900798317,0.008351627374248327,0.02067183462532296,0.00037589605386800784,-0.005240478715614616,0.02163020465772747,0.005414884779866513,-0.00634249471458781
2023-05-16,-0.00016746211169726966,0.0,0.007367672720222318,-0.0193572814614984,-0.010488245931283835,-0.0006816378562101155,0.0007447135843592356,0.008980071149794489,0.0011322255882983967,-0.014893617021276673
2023-05-17,0.015346285905703194,0.003603184750392341,0.007249631102842047,0.023648648648648685,0.044225146198830334,-0.017883057436474337,-0.004142608520130597,0.03303323862663876,0.012104169213840166,0.010799136069114423
2023-05-18,0.01800111347093636,0.013666106896751407,0.0143949044585987,0.012352663837812417,-0.003500175008750439,-0.02048289124070435,0.004833186133303302,0.04970508317317246,0.018573326890553243,-0.010683760683760646
2023-05-19,-0.004901762203767479,0.0006283918880318762,-0.0005651136506341636,0.0002794336810729714,-0.012644889357218081,0.016312103129898503,0.013840565713270525,-0.013069006881747502,-0.0022533874936994103,-0.06695464362850967
2023-05-22,0.010910275199478958,-0.005480703356930849,0.008921279135515547,-0.0024210820374337416,0.008182141586623892,-0.001875275133057186,0.009483861388151604,-0.002814738996929411,0.003357998276425578,0.06712962962962954
2023-05-23,-0.0063627577319587125,-0.015154994259471755,-0.018432031882433586,-0.0072342014375057495,0.008468595624558928,-0.00183501284110954,-0.03720238722308011,-0.015653066461380538,-0.012676223196303682,-0.013015184381778844
2023-05-24,0.01001053740779767,0.0016320820704127659,-0.004472498889805165,-0.014150721639791364,-0.01679496151154647,-0.004881892652595976,-0.015848742800141924,-0.004887904066736226,-0.005129589632829501,-0.02637362637362639
2023-05-25,0.013964126640182872,0.006692271880819334,0.03845786203600454,0.0013352408202194077,0.002491103202846956,-0.022458194944922516,0.000879078365613184,0.24369637828279522,0.024332881049299093,-0.015801354401805745
2023-05-26,0.03700185998654493,0.014104861552690862,0.02138561610211087,0.008667492142108824,0.004969826056087978,0.009882140734212008,0.019031158635497425,0.025434439178514845,0.025550453314494126,0.0
